ID,ID_клиента,фамилия,кредитный_рейтинг,город,пол,возраст,стаж_в_банке,баланс_депозита,число_продуктов,есть_кредитка,активный_клиент,оценочная_зарплата,ушел_из_банка
3613,15676870,Тестов774,748,Алматы,Female,31,5,,2,1,1,94949.84,0
3614,15641833,Тестов189,641,Астана,Female,34,5,155423.18,1,1,0,159899.97,0
3615,15604536,Тестов190,726,Астана,Male,29,9,,2,1,1,143317.43,0
3616,15652084,Тестов153,624,Алматы,Female,45,7,,1,1,0,51620.94,1
3617,15671124,Тестов312,722,Астана,Female,40,8,,1,1,0,115724.78,1
3618,15783529,Тестов818,695,Алматы,Male,43,1,,2,1,1,78955.8,0
3619,15664270,Тестов243,622,Атырау,Female,51,1,101099.9,1,0,1,16150.34,1
3620,15663943,Тестов345,595,Атырау,Male,42,8,135870.79,2,1,0,147545.65,0
3621,15796074,Тестов789,595,Алматы,Male,38,6,,2,1,0,127734.16,0
3622,15679642,Тестов647,599,Алматы,Male,33,3,,2,1,0,143681.83,0
3623,15618661,Тестов75,703,Алматы,Female,66,1,,2,1,0,82222.86,0
3624,15798844,Тестов430,645,Атырау,Female,37,3,134593.79,2,1,0,153662.88,0
3625,15581295,Тестов444,665,Атырау,Male,39,1,141675.23,2,1,0,176692.87,1
3626,15618661,Тестов408,595,Алматы,Male,36,5,,2,0,1,60954.45,0
3627,15651315,Тестов538,670,Алматы,Male,39,8,,2,1,0,138527.56,0
3628,15665760,Тестов252,681,Астана,Male,28,4,,2,0,0,102908.56,0
3629,15772892,Тестов134,642,Алматы,Male,42,9,,2,1,0,172668.39,1
3630,15662397,Тестов608,684,Алматы,Male,38,7,,2,1,0,140166.95,0
3631,15582797,Тестов586,738,Атырау,Male,37,5,85915.52,1,1,0,150684.81,0
3632,15657771,Тестов77,577,Атырау,Male,32,1,103909.86,2,1,0,86634.3,0
3633,15662091,Тестов191,575,Алматы,Female,36,0,,1,1,0,57320.92,1
3634,15585823,Тестов400,543,Астана,Female,42,6,,2,1,0,142210.94,0
3635,15693947,Тестов201,745,Алматы,Female,38,7,,2,0,0,161889.79,0
3636,15664504,Тестов308,681,Алматы,Male,39,9,123906.22,2,0,1,70774.97,0
3637,15585595,Тестов110,597,Астана,Female,23,4,,2,1,1,119327.75,0
3638,15760450,Тестов495,686,Алматы,Male,42,8,,3,1,0,143783.28,1
3639,15593973,Тестов371,757,Астана,Female,49,10,,1,0,1,166953.42,1
3640,15643907,Тестов818,616,Алматы,Male,44,9,,2,1,0,123882.28,0
3641,15767432,Тестов638,675,Атырау,Male,34,2,117833.3,1,0,0,102682.34,0
3642,15648047,Тестов370,719,Атырау,Female,41,3,113922.21,1,0,0,165562.84,1
3643,15572461,Тестов448,663,Алматы,Male,25,8,,2,1,0,126517.97,0
3644,15581871,Тестов710,724,Алматы,Female,28,1,108862.76,1,0,0,175252.78,0
3645,15658668,Тестов513,694,Астана,Female,34,7,,2,0,1,168008.17,0
3646,15567367,Тестов372,627,Алматы,Male,27,6,145030.92,1,1,1,86951.3,0
3647,15668893,Тестов335,590,Алматы,Female,46,7,,1,1,0,26261.42,1
3648,15658364,Тестов423,714,Астана,Male,36,5,163894.35,1,0,0,157097.14,0
3649,15696054,Тестов658,663,Астана,Male,39,6,123544,1,1,0,126728.27,0
3650,15801863,Жанабаев,588,Атырау,Female,24,4,124401.6,1,1,1,4798.12,0
3651,15780359,Тестов394,652,Астана,Male,34,2,,2,0,1,148098.95,0
3652,15776936,Тестов493,648,Алматы,Male,41,7,,2,1,1,174434.06,0
3653,15726179,Тестов807,583,Атырау,Female,49,6,137986.08,1,1,0,92797.23,1
3654,15751204,Тестов759,667,Алматы,Female,38,9,,1,1,1,158043.11,0
3655,15772262,Тестов681,624,Атырау,Male,40,9,181671.16,1,1,0,55775.84,1
3656,15673529,Тестов583,649,Алматы,Female,42,5,,2,0,0,63846.72,0
3657,15583462,Тестов134,706,Алматы,Male,41,3,133050.97,1,1,1,98463.99,0
3658,15794479,Тестов463,634,Алматы,Male,32,6,,2,1,0,86619.77,0
3659,15633608,Тестов678,693,Атырау,Female,57,1,127841.52,2,1,0,101617.64,1
3660,15646566,Тестов138,675,Атырау,Female,45,9,141571.5,3,1,0,147055.87,1
3661,15713483,Тестов804,648,Алматы,Male,31,1,135096.05,1,1,1,181430.91,0
3662,15688193,Тестов703,588,Астана,Female,48,3,,3,1,1,129964.94,1
3663,15752409,Тестов493,569,Алматы,Female,42,8,,2,1,0,125979.36,0
3664,15795519,Тестов525,706,Алматы,Female,31,5,,2,1,1,63736.17,0
3665,15771299,Тестов99,634,Алматы,Male,43,8,,1,0,0,54865.92,1
3666,15773789,Тестов444,743,Атырау,Male,42,4,130701.29,1,1,0,88724.49,1
3667,15661162,Тестов163,681,Алматы,Male,49,7,,2,1,1,71862.79,0
3668,15684319,Тестов153,624,Атырау,Female,36,6,130878.75,1,1,1,153895.32,0
3669,15783629,Тестов34,663,Астана,Male,27,4,,2,1,1,52319.26,0
3670,15642710,Тестов810,663,Алматы,Female,23,4,,2,1,0,54448.36,0
3671,15795933,Тестов200,710,Астана,Male,41,8,,2,1,0,142450.81,0
3672,15658485,Тестов641,593,Алматы,Male,43,10,,2,0,1,157891.86,0
3673,15712264,Тестов603,613,Астана,Male,53,1,,1,1,0,71154.1,1
3674,15628007,Тестов97,716,Астана,Male,29,1,118716.59,1,1,0,151349.35,0
3675,15792679,Тестов583,595,Атырау,Male,42,7,121453.63,2,1,0,116951.1,1
3676,15789563,Тестов257,769,Алматы,Male,33,0,,1,1,1,81861.1,0
3677,15692929,Тестов131,535,Астана,Male,36,5,,2,1,0,136983.77,0
3678,15779973,Тестов93,584,Алматы,Female,35,9,,2,0,1,143635.36,0
3679,15690182,Тестов660,611,Алматы,Female,40,4,,2,1,0,138883.07,0
3680,15715184,Тестов378,679,Алматы,Male,31,4,,1,0,1,44965.44,0
3681,15751413,Тестов307,724,Алматы,Female,34,2,,1,1,0,149545.58,0
3682,15574858,Тестов168,598,Астана,Female,43,3,,1,0,0,187811.71,1
3683,15690330,Тестов427,827,Атырау,Male,45,7,135289.33,1,1,1,176943.59,1
3684,15782530,Тестов665,542,Атырау,Male,31,1,141782.57,2,1,0,104889.3,0
3685,15671514,Тестов539,611,Алматы,Male,41,3,,2,0,1,90189.72,0
3686,15686885,Тестов323,756,Алматы,Female,40,7,144581.96,1,1,1,4595.05,1
3687,15708917,Тестов290,749,Астана,Female,49,2,,1,1,0,56794.72,1
3688,15798053,Тестов567,564,Алматы,Female,33,4,,1,1,0,91347.76,1
3689,15752984,Тестов284,592,Алматы,Male,39,9,,2,1,1,115779.48,0
3690,15678725,Тестов31,682,Астана,Male,37,0,,2,1,0,176743.51,0
3691,15697510,Тестов451,689,Астана,Male,28,2,,2,1,0,106714.28,0
3692,15791342,Тестов391,708,Алматы,Female,35,5,125724.95,2,1,0,16161.82,0
3693,15579914,Тестов446,703,Атырау,Male,45,4,136623.31,2,1,0,61240.83,0
3694,15584544,Тестов401,725,Алматы,Male,34,7,,2,0,0,166682.57,0
3695,15572415,Тестов62,682,Астана,Male,40,9,128736.39,1,1,0,172450.04,0
3696,15700650,Тестов620,714,Алматы,Male,48,7,,1,1,1,116973.23,1
3697,15793901,Тестов205,730,Алматы,Male,43,6,,2,1,0,87067.73,0
3698,15595738,Тестов248,807,Алматы,Female,26,6,,1,1,0,126517.97,0
3699,15603065,Тестов588,735,Атырау,Male,25,8,84428.77,2,1,0,133501.94,0
3700,15632345,Тестов316,697,Алматы,Male,31,1,,2,1,1,183572.39,0
3701,15754577,Тестов556,523,Алматы,Male,35,2,,2,1,1,170563.73,0
3702,15743828,Тестов571,683,Астана,Female,37,4,,1,1,0,139049.46,0
3703,15742809,Тестов379,565,Алматы,Female,27,4,,1,0,0,121365.45,0
3704,15675320,Тестов468,685,Алматы,Male,40,2,,1,0,0,75562.47,0
3705,15693637,Тестов363,571,Алматы,Male,48,0,,2,1,1,80552.11,0
3706,15763029,Тестов354,730,Алматы,Female,38,6,,2,1,1,71159.84,0
3707,15704950,Тестов158,628,Алматы,Male,39,9,,2,1,1,106663.47,0
3708,15641640,Тестов612,738,Алматы,Male,32,1,,1,1,1,176750.81,0
3709,15684516,Тестов658,687,Астана,Female,22,4,,2,0,0,161333.13,0
3710,15693468,Тестов568,653,Атырау,Male,51,9,104677.09,1,1,0,49324.02,1
3711,15785815,Тестов554,684,Алматы,Male,31,2,,2,1,0,173516.71,0
3712,15789546,Тестов97,556,Алматы,Male,34,2,,2,1,1,156791.36,0
3713,15675896,Тестов59,687,Алматы,Female,41,3,131659.59,1,1,1,104721.5,0
3714,15777892,Тестов614,631,Алматы,Female,40,4,140121.17,1,1,0,11302.7,1
3715,15808960,Тестов182,681,Алматы,Female,27,2,,1,0,1,89972.25,1
3716,15789055,Тестов225,592,Атырау,Female,24,0,96479.81,2,1,1,184524.65,0
3717,15600821,Тестов731,646,Алматы,Male,35,4,,2,1,1,129912.74,0
3718,15777892,Тестов438,684,Астана,Female,31,8,141252.72,1,0,0,132702.64,0
3719,15793851,Тестов641,591,Алматы,Male,28,8,,2,1,0,156792.89,0
3720,15690796,Тестов791,653,Астана,Female,30,5,,2,1,1,92816.86,0
3721,15726163,Тестов243,613,Алматы,Female,45,7,,1,0,1,125518.32,1
3722,15747762,Тестов816,685,Астана,Male,26,1,,2,1,1,151816.76,0
3723,15672640,Тестов95,685,Алматы,Male,28,2,,2,0,1,182612.38,0
3724,15804822,Тестов578,590,Алматы,Female,25,7,,2,1,1,177065.24,0
3725,15581893,Тестов455,682,Алматы,Female,43,8,,2,0,1,180345.44,0
3726,15799785,Тестов599,573,Алматы,Male,35,6,,2,1,0,162428.05,0
3727,15643359,Тестов600,732,Атырау,Male,35,2,90432.92,2,0,1,176678.72,0
3728,15632860,Тестов94,653,Астана,Female,38,9,,1,1,1,184581.68,1
3729,15571756,Тестов222,638,Алматы,Male,35,9,,2,1,0,86701.4,0
3730,15684461,Тестов125,646,Атырау,Female,41,2,106376.85,1,1,0,70778.63,1
3731,15652981,Тестов710,684,Атырау,Male,30,7,146773.76,1,0,0,125858.68,0
3732,15581733,Тестов684,643,Алматы,Male,41,3,,2,1,0,152992.04,0
3733,15775662,Тестов782,725,Астана,Male,37,7,,2,1,1,144870.28,0
3734,15690041,Тестов502,773,Астана,Male,32,3,,2,1,1,56905.38,0
3735,15579287,Тестов57,707,Алматы,Female,40,9,,1,0,0,133086.45,1
3736,15756918,Тестов623,684,Алматы,Female,36,3,,2,1,1,116548.02,0
3737,15609637,Тестов481,616,Алматы,Male,46,8,,2,1,0,111184.67,0
3738,15769783,Тестов288,645,Алматы,Female,40,10,,2,1,1,27330.27,0
3739,15792250,Тестов199,592,Алматы,Female,37,4,,2,0,1,88958.49,0
3740,15580148,Тестов529,542,Алматы,Female,41,4,,2,1,1,107875.1,0
3741,15752846,Тестов717,719,Астана,Male,57,5,,1,1,1,56875.76,0
3742,15577515,Тестов772,597,Алматы,Male,36,3,152039.4,2,1,0,100618.17,0
3743,15588907,Тестов657,706,Алматы,Female,35,6,,1,1,1,93739.71,1
3744,15708710,Тестов409,631,Астана,Female,35,9,,2,0,0,178038.17,0
3745,15686983,Тестов122,563,Алматы,Male,42,1,,2,1,1,120853.83,0
3746,15713374,Тестов496,812,Алматы,Male,39,6,,2,1,1,149570.23,0
3747,15768887,Тестов347,732,Алматы,Male,38,9,154737.99,1,1,0,173464.39,0
3748,15642570,Тестов677,663,Астана,Female,34,5,,1,1,0,59865.04,0
3749,15667938,Тестов31,588,Алматы,Female,32,5,,2,1,0,180736.24,0
3750,15753837,Тестов652,637,Астана,Male,44,4,,2,0,1,173680.39,0
3751,15594864,Тестов561,646,Атырау,Female,52,5,119741.77,1,0,1,179634.69,1
3752,15622370,Тестов516,716,Алматы,Male,38,3,,2,1,0,137037.97,0
3753,15804002,Тестов219,651,Астана,Male,35,2,,1,1,1,152449.67,0
3754,15581840,Тестов233,691,Астана,Female,33,6,,2,1,0,82463.69,0
3755,15769980,Тестов376,641,Астана,Female,31,7,,2,1,0,113553.43,0
3756,15814267,Тестов664,717,Алматы,Male,52,2,,1,1,1,71133.12,0
3757,15693906,Сейдахметов,565,Алматы,Female,42,10,,2,0,1,171060.01,0
3758,15704315,Тестов547,636,Алматы,Male,36,3,,2,1,0,74028.36,0
3759,15588933,Тестов605,516,Астана,Male,41,1,,2,1,1,159418.1,0
3760,15797065,Тестов334,675,Алматы,Female,45,7,,1,0,0,105568.34,1
3761,15648725,Тестов560,681,Алматы,Male,35,7,,2,0,1,96929.24,0
3762,15664802,Тестов535,641,Алматы,Male,26,1,,1,0,1,81602.02,0
3763,15809137,Тестов396,709,Алматы,Male,38,4,,1,1,0,151481.86,0
3764,15800793,Тестов164,679,Алматы,Female,37,9,87541.06,1,1,1,63747.53,0
3765,15757837,Тестов32,599,Алматы,Male,37,3,,2,1,1,175544.02,0
3766,15713673,Тестов419,648,Алматы,Female,56,2,,1,1,0,177784.68,1
3767,15804822,Тестов30,687,Алматы,Male,37,9,,2,1,1,91482.5,0
3768,15709621,Тестов507,696,Астана,Male,40,6,,2,1,1,125962.02,0
3769,15796413,Тестов630,755,Атырау,Female,31,1,123040.38,2,1,0,162511.55,0
3770,15662501,Тестов746,528,Астана,Male,33,10,121376.15,1,1,0,70400.86,0
3771,15579996,Тестов296,663,Алматы,Female,36,3,125977.81,1,1,0,169952.82,0
3772,15677739,Тестов510,637,Атырау,Male,71,9,107556.06,1,1,1,175750.21,1
3773,15617348,Тестов484,684,Алматы,Male,42,5,,2,1,1,151925.25,0
3774,15713483,Тестов607,604,Астана,Male,42,10,,2,1,1,175310.71,0
3775,15771573,Тестов809,596,Алматы,Female,46,7,,2,1,1,71095.41,0
3776,15583090,Тестов484,678,Астана,Female,41,6,,1,1,0,122662.98,1
3777,15629793,Тестов380,751,Астана,Female,38,1,,2,1,0,75578.67,1
3778,15582762,Тестов80,624,Алматы,Male,41,5,,2,1,1,107841.77,0
3779,15766172,Тестов651,592,Алматы,Male,37,1,85957.88,1,1,1,64833.05,0
3780,15798850,Тестов526,656,Алматы,Female,49,5,,2,1,0,81861.1,0
3781,15605741,Тестов230,594,Алматы,Male,33,9,,2,1,1,158973.79,0
3782,15797960,Тестов546,684,Алматы,Male,43,10,,2,1,1,86937.2,0
3783,15673747,Тестов406,642,Алматы,Male,38,4,,2,1,1,186489.95,0
3784,15612187,Тестов497,611,Астана,Male,42,8,,2,1,1,132979.43,0
3785,15807003,Тестов239,683,Астана,Female,33,7,,1,1,0,189016.14,1
3786,15665078,Тестов690,682,Алматы,Female,42,3,109760.53,1,1,1,143681.77,1
3787,15724863,Айтбаев,572,Алматы,Male,30,7,142475.77,1,1,0,70532.53,0
3788,15579996,Тестов137,468,Алматы,Male,28,1,,2,1,1,152992.04,0
3789,15644878,Тестов728,667,Астана,Female,36,4,,2,0,1,85421.48,0
3790,15572361,Тестов719,679,Алматы,Male,33,6,,2,1,1,138380.12,0
3791,15661249,Нурпеисов,637,Алматы,Male,38,3,,2,1,1,25325.07,0
3792,15627365,Тестов119,679,Алматы,Female,60,0,139859.54,1,0,0,118863.38,1
3793,15606901,Тестов668,696,Алматы,Male,37,6,,2,1,1,172363.41,0
3794,15572390,Тестов352,716,Астана,Male,34,4,,2,1,1,160129.99,0
3795,15703614,Тестов251,589,Алматы,Male,57,6,,2,1,1,159576.75,1
3796,15649060,Тестов157,613,Алматы,Female,35,8,,2,1,1,107787.42,0
3797,15573798,Тестов106,699,Астана,Male,44,2,,2,1,1,93982.02,0
3798,15625706,Тестов784,775,Алматы,Male,33,9,,2,0,1,182258.17,0
3799,15756475,Тестов513,694,Астана,Male,36,3,,1,0,1,103799.77,0
3800,15684318,Тестов218,721,Атырау,Female,39,0,145215.43,1,1,0,153917.54,1
3801,15727281,Тестов383,594,Астана,Female,53,2,,1,1,0,4696.44,1
3802,15736254,Тестов443,583,Атырау,Male,33,8,133701.05,1,1,0,161064.29,0
3803,15806981,Тестов688,614,Атырау,Male,40,5,140197.18,1,0,1,187800.63,0
3804,15737408,Тестов749,537,Астана,Male,46,8,,2,1,1,141798.98,0
3805,15693526,Тестов673,719,Атырау,Female,48,3,118723.81,3,1,0,172967.87,1
3806,15803068,Исмагулов,635,Алматы,Female,43,3,,2,0,1,136054.45,0
3807,15677959,Тестов644,523,Алматы,Female,26,3,,2,1,0,158610.89,0
3808,15784890,Тестов259,691,Алматы,Male,47,2,,1,1,0,170886.17,1
3809,15690175,Тестов626,611,Астана,Male,41,7,,1,1,1,170819.01,0
3810,15655298,Тестов482,613,Алматы,Female,34,2,,2,0,0,88838.15,0
3811,15713479,Тестов702,612,Атырау,Male,46,10,144852.06,1,1,0,179435.21,1
3812,15621227,Тестов367,537,Алматы,Female,33,3,,2,0,0,98820.09,0
3813,15681671,Тестов490,581,Атырау,Female,42,2,105961.68,3,0,0,158527.24,1
3814,15804822,Тестов307,725,Атырау,Female,28,6,126674.81,1,1,1,171706.66,0
3815,15640865,Тестов189,553,Алматы,Male,27,8,,2,1,0,121402.53,0
3816,15719377,Тестов169,655,Алматы,Male,39,0,137811.75,1,1,1,93953.84,0
3817,15582892,Тестов280,838,Астана,Female,32,1,,2,0,1,75825.57,0
3818,15711218,Тестов236,595,Алматы,Female,33,8,,2,1,1,78310.04,0
3819,15786539,Тестов198,682,Астана,Male,37,3,,2,1,0,26149.25,0
3820,15705521,Тестов743,652,Алматы,Female,49,0,,1,1,0,133537.57,1
3821,15621687,Тестов71,786,Атырау,Male,44,3,132411.75,1,0,0,199478.05,1
3822,15791877,Тестов621,681,Астана,Female,61,9,,1,1,1,182076.97,0
3823,15775307,Тестов176,535,Алматы,Male,29,4,,2,1,1,182867.84,0
3824,15794868,Тестов667,705,Атырау,Male,43,1,117707.18,2,0,0,53511.78,0
3825,15705034,Тестов828,579,Алматы,Male,39,10,68799.72,2,1,0,186489.95,0
3826,15790067,Тестов379,644,Атырау,Male,34,5,141078.57,1,1,1,62634.94,0
3827,15707199,Тестов540,684,Астана,Female,34,6,,2,1,1,80120.19,0
3828,15670584,Тестов557,686,Атырау,Female,43,0,106376.85,1,1,0,172501.38,1
3829,15738487,Тестов121,619,Алматы,Female,71,9,,2,0,1,174435.48,1
3830,15714227,Жанабаев,715,Алматы,Female,27,8,,1,1,0,119903.2,0
3831,15576680,Тестов503,572,Алматы,Female,36,6,,2,0,0,74878.46,0
3832,15811690,Тестов586,632,Атырау,Male,33,2,133040.32,1,1,1,136071.05,0
3833,15609637,Тестов133,753,Алматы,Female,31,9,99286.98,1,1,1,183494.87,0
3834,15665834,Тестов781,610,Алматы,Male,31,3,149953.82,1,0,0,177655.68,0
3835,15659194,Тестов175,762,Атырау,Female,41,8,102994.04,1,0,0,126688.83,1
3836,15788025,Тестов721,568,Алматы,Female,41,3,,2,0,1,122221.71,0
3837,15634602,Тестов203,572,Алматы,Female,22,7,,2,1,1,177747.03,0
3838,15627298,Тестов566,696,Алматы,Female,43,4,157777.58,1,1,1,138536.09,0
3839,15674720,Тестов539,545,Атырау,Male,53,0,109844.81,1,1,0,126281.83,1
3840,15672754,Тестов656,633,Алматы,Female,38,1,,2,1,0,146680.28,0
3841,15708714,Тестов730,558,Астана,Female,35,9,,1,1,1,187987.01,0
3842,15771211,Тестов810,719,Алматы,Male,34,3,,2,1,1,36308.93,0
3843,15636023,Тестов350,724,Алматы,Female,38,5,,2,1,1,104469.06,0
3844,15747503,Тестов535,646,Алматы,Male,33,5,86911.4,1,1,1,149384.43,0
3845,15688071,Тестов225,763,Алматы,Female,30,7,,2,1,0,143345.48,0
3846,15741385,Тестов553,521,Алматы,Male,27,9,,2,1,0,72927.68,0
3847,15604482,Тестов688,678,Алматы,Male,46,7,,2,0,0,91044.47,0
3848,15803415,Тестов133,624,Алматы,Male,26,5,,2,1,0,105887.04,0
3849,15748595,Тестов88,695,Алматы,Male,34,1,,2,1,0,103931.49,0
3850,15647311,Тестов115,642,Алматы,Male,35,6,,2,1,0,59650.42,0
3851,15572038,Тестов150,677,Астана,Female,38,10,,1,0,0,57762,1
3852,15702571,Тестов508,581,Алматы,Male,31,9,,2,1,0,83343.73,0
